<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GOLD-12.19,60,20191129,000000,1458.7000000,1459.1000000,1458.6000000,1459.1000000,181
SPFB.GOLD-12.19,60,20191129,110000,1459.1000000,1461.9000000,1459.1000000,1461.2000000,5647
SPFB.GOLD-12.19,60,20191129,120000,1461.2000000,1461.2000000,1459.0000000,1459.2000000,4778
SPFB.GOLD-12.19,60,20191129,130000,1459.2000000,1460.1000000,1458.7000000,1459.1000000,2292
SPFB.GOLD-12.19,60,20191129,140000,1459.0000000,1459.8000000,1458.6000000,1459.2000000,1090
SPFB.GOLD-12.19,60,20191129,150000,1459.4000000,1460.0000000,1459.3000000,1459.5000000,2163
SPFB.GOLD-12.19,60,20191129,160000,1459.6000000,1459.8000000,1458.3000000,1458.9000000,3702
SPFB.GOLD-12.19,60,20191129,170000,1458.4000000,1458.4000000,1455.8000000,1456.6000000,9820
SPFB.GOLD-12.19,60,20191129,180000,1456.4000000,1460.8000000,1456.1000000,1460.0000000,7996
SPFB.GOLD-12.19,60,20191129,190000,1460.1000000,1464.8000000,1460.1000000,1464.3000000,16076
SPFB.GOLD-12.19,60,20191129,200000,1464.1000000,1467.8000000,1463.5000000,1466.9000000,6738
SPFB.GOLD-12.19,60,20191129,210000,1466.9000000,1469.5000000,1466.2000000,1466.9000000,7277
SPFB.GOLD-12.19,60,20191129,220000,1466.9000000,1468.1000000,1465.8000000,1466.5000000,2160
SPFB.GOLD-12.19,60,20191129,230000,1466.4000000,1466.6000000,1464.0000000,1464.4000000,640
SPFB.GOLD-12.19,60,20191130,000000,1464.4000000,1466.6000000,1464.4000000,1466.6000000,642
SPFB.GOLD-12.19,60,20191202,110000,1465.3000000,1465.3000000,1461.1000000,1461.5000000,7484
SPFB.GOLD-12.19,60,20191202,120000,1461.6000000,1461.8000000,1456.7000000,1458.2000000,13516
SPFB.GOLD-12.19,60,20191202,130000,1458.2000000,1459.2000000,1457.6000000,1458.4000000,3923
SPFB.GOLD-12.19,60,20191202,140000,1458.4000000,1459.7000000,1458.1000000,1459.5000000,2910
SPFB.GOLD-12.19,60,20191202,150000,1459.7000000,1461.5000000,1459.6000000,1461.2000000,6839
SPFB.GOLD-12.19,60,20191202,160000,1461.3000000,1461.4000000,1459.5000000,1460.5000000,1893
SPFB.GOLD-12.19,60,20191202,170000,1460.8000000,1464.2000000,1460.4000000,1461.6000000,11893
SPFB.GOLD-12.19,60,20191202,180000,1461.8000000,1463.1000000,1460.0000000,1461.3000000,6045
SPFB.GOLD-12.19,60,20191202,190000,1461.2000000,1468.0000000,1460.7000000,1464.3000000,14877
SPFB.GOLD-12.19,60,20191202,200000,1465.1000000,1467.9000000,1463.2000000,1465.8000000,9460
SPFB.GOLD-12.19,60,20191202,210000,1465.7000000,1466.6000000,1464.3000000,1466.2000000,4231
SPFB.GOLD-12.19,60,20191202,220000,1466.0000000,1467.1000000,1464.9000000,1466.5000000,2531
SPFB.GOLD-12.19,60,20191202,230000,1466.7000000,1467.5000000,1464.5000000,1464.9000000,2705
SPFB.GOLD-12.19,60,20191203,000000,1465.0000000,1466.4000000,1465.0000000,1465.9000000,723
SPFB.GOLD-12.19,60,20191203,110000,1465.2000000,1465.9000000,1462.9000000,1465.4000000,4468
SPFB.GOLD-12.19,60,20191203,120000,1465.6000000,1466.5000000,1464.4000000,1465.8000000,2915
SPFB.GOLD-12.19,60,20191203,130000,1465.4000000,1469.5000000,1465.1000000,1468.5000000,6434
SPFB.GOLD-12.19,60,20191203,140000,1468.6000000,1473.3000000,1467.3000000,1473.0000000,18205
SPFB.GOLD-12.19,60,20191203,150000,1472.8000000,1473.3000000,1471.0000000,1473.0000000,3777
SPFB.GOLD-12.19,60,20191203,160000,1472.9000000,1473.8000000,1471.1000000,1472.7000000,5083
SPFB.GOLD-12.19,60,20191203,170000,1472.7000000,1477.8000000,1471.6000000,1476.6000000,12795
SPFB.GOLD-12.19,60,20191203,180000,1476.6000000,1484.3000000,1476.2000000,1480.9000000,27981
SPFB.GOLD-12.19,60,20191203,190000,1480.8000000,1482.8000000,1479.0000000,1479.8000000,11623
SPFB.GOLD-12.19,60,20191203,200000,1481.4000000,1483.8000000,1480.6000000,1482.2000000,7290
SPFB.GOLD-12.19,60,20191203,210000,1482.1000000,1482.9000000,1480.7000000,1481.4000000,2647
SPFB.GOLD-12.19,60,20191203,220000,1481.2000000,1482.1000000,1480.2000000,1481.2000000,4290
SPFB.GOLD-12.19,60,20191203,230000,1481.2000000,1481.7000000,1480.5000000,1481.0000000,2095
SPFB.GOLD-12.19,60,20191204,000000,1481.2000000,1481.3000000,1479.4000000,1480.3000000,3879
SPFB.GOLD-12.19,60,20191204,110000,1481.0000000,1486.8000000,1481.0000000,1486.0000000,9295
SPFB.GOLD-12.19,60,20191204,120000,1486.2000000,1486.5000000,1484.6000000,1485.0000000,4129
SPFB.GOLD-12.19,60,20191204,130000,1484.8000000,1485.0000000,1475.1000000,1476.6000000,24482
SPFB.GOLD-12.19,60,20191204,140000,1476.5000000,1480.3000000,1475.8000000,1479.3000000,10120
SPFB.GOLD-12.19,60,20191204,150000,1479.2000000,1479.6000000,1477.7000000,1477.9000000,2478
SPFB.GOLD-12.19,60,20191204,160000,1478.1000000,1480.4000000,1478.1000000,1479.9000000,3408
SPFB.GOLD-12.19,60,20191204,170000,1480.0000000,1484.2000000,1478.5000000,1480.2000000,9141
SPFB.GOLD-12.19,60,20191204,180000,1479.7000000,1480.6000000,1476.1000000,1477.7000000,9199
SPFB.GOLD-12.19,60,20191204,190000,1477.7000000,1479.8000000,1473.2000000,1474.9000000,33324
SPFB.GOLD-12.19,60,20191204,200000,1474.9000000,1476.8000000,1474.3000000,1475.6000000,5368
SPFB.GOLD-12.19,60,20191204,210000,1475.7000000,1476.8000000,1475.4000000,1476.2000000,2561
SPFB.GOLD-12.19,60,20191204,220000,1476.4000000,1477.4000000,1475.7000000,1476.5000000,1199
SPFB.GOLD-12.19,60,20191204,230000,1476.1000000,1476.5000000,1475.2000000,1475.7000000,1189
SPFB.GOLD-12.19,60,20191205,000000,1476.1000000,1477.2000000,1476.0000000,1477.1000000,801
SPFB.GOLD-12.19,60,20191205,110000,1477.2000000,1480.4000000,1475.6000000,1476.1000000,5824
SPFB.GOLD-12.19,60,20191205,120000,1476.3000000,1479.0000000,1475.5000000,1476.1000000,4888
SPFB.GOLD-12.19,60,20191205,130000,1476.2000000,1477.5000000,1475.5000000,1475.9000000,6288
SPFB.GOLD-12.19,60,20191205,140000,1476.3000000,1476.8000000,1475.0000000,1476.2000000,2290
SPFB.GOLD-12.19,60,20191205,150000,1476.2000000,1478.0000000,1475.9000000,1477.0000000,1868
SPFB.GOLD-12.19,60,20191205,160000,1477.2000000,1478.9000000,1476.4000000,1478.5000000,3357
SPFB.GOLD-12.19,60,20191205,170000,1478.4000000,1480.7000000,1475.6000000,1476.0000000,11585
SPFB.GOLD-12.19,60,20191205,180000,1476.0000000,1479.3000000,1474.4000000,1478.6000000,11666
SPFB.GOLD-12.19,60,20191205,190000,1478.7000000,1481.1000000,1477.8000000,1479.8000000,5776
SPFB.GOLD-12.19,60,20191205,200000,1478.7000000,1481.9000000,1478.7000000,1481.1000000,3248
SPFB.GOLD-12.19,60,20191205,210000,1481.2000000,1482.6000000,1480.2000000,1480.7000000,3721
